region,service_line,resource_demand,capacity_planned,operational_spend_usd,reliability_score,gdp_growth_rate,tech_investment_index,cloud_sentiment_score,year,month,day,rolling_mean_7,rolling_std_7,lag_1,lag_7,lag_14,day_of_week,is_weekend,quarter,demand_spike_flag
West Europe,Storage,970.8,1232,135.91,99.68,2.25,128.36,1970-01-01 00:00:00.000000063,1970,1,1,794.7671428571429,227.26497638324292,823.79,507.79,973.5,4,0,2,0
Central India,Compute,494.6,628,276.98,99.491,2.25,129.05,1970-01-01 00:00:00.000000069,1970,1,1,740.7271428571428,249.48368715638057,970.8,872.88,477.99,5,1,2,0
Central India,Storage,856.94,1088,119.97,99.575,2.25,129.05,1970-01-01 00:00:00.000000069,1970,1,1,782.2357142857143,239.61790151942162,494.6,566.38,833.13,5,1,2,0
East US,Compute,680.33,864,380.98,99.921,2.31,129.08,1970-01-01 00:00:00.000000064,1970,1,1,780.9485714285713,240.22350567950713,856.94,689.34,658.1,5,1,2,0
East US,Storage,1135.79,1442,159.01,99.652,2.31,129.08,1970-01-01 00:00:00.000000064,1970,1,1,780.0442857142858,238.6440552271058,680.33,1142.12,1121.71,5,1,2,1
West Europe,Compute,571.89,726,320.26,99.711,2.16,126.51,1970-01-01 00:00:00.000000063,1970,1,1,790.5914285714287,225.36647350693534,1135.79,498.06,581.82,5,1,2,0
West Europe,Storage,997.27,1266,139.62,99.547,2.16,126.51,1970-01-01 00:00:00.000000063,1970,1,1,815.3742857142857,238.76586892163735,571.89,823.79,976.61,5,1,2,0
East US,Compute,694.38,881,388.85,99.979,2.31,129.48,1970-01-01 00:00:00.000000068,1970,1,1,775.8857142857142,231.52461156841318,997.27,970.8,507.79,6,1,2,0
East US,Storage,1142.33,1450,159.93,99.886,2.31,129.48,1970-01-01 00:00:00.000000068,1970,1,1,868.4185714285715,229.7989441829937,694.38,494.6,872.88,6,1,2,1
West Europe,Compute,562.94,714,315.25,99.889,2.12,127.39,1970-01-01 00:00:00.000000067,1970,1,1,826.4185714285715,257.44990725890494,1142.33,856.94,566.38,6,1,2,0
West Europe,Storage,811.3499999999999,1241,136.9,99.945,2.18,125.515,1970-01-01 00:00:00.000000067,1970,1,1,845.1357142857142,249.70502583762925,562.94,680.33,689.34,6,1,2,0
Central India,Compute,489.28,621,274.0,99.816,2.4,129.9,1970-01-01 00:00:00.000000064,1970,1,1,752.7771428571428,243.77525002306822,811.3499999999999,1135.79,1142.12,6,1,2,0
Central India,Storage,861.31,1093,120.58,99.973,2.4,129.9,1970-01-01 00:00:00.000000064,1970,1,1,794.1228571428571,232.25387730629885,489.28,571.89,498.06,6,1,2,0
East US,Storage,1137.28,1444,159.22,99.663,2.31,129.22,1970-01-01 00:00:00.000000061,1970,1,1,814.1242857142857,257.33857210926976,861.31,997.27,823.79,0,0,2,1
West Europe,Compute,588.96,747,329.82,99.48,2.11,126.21,1970-01-01 00:00:00.000000061,1970,1,1,799.0642857142857,268.36277702997086,1137.28,694.38,970.8,0,0,2,0
East US,Compute,648.3,823,363.05,99.986,2.31,129.22,1970-01-01 00:00:00.000000061,1970,1,1,728.4885714285714,224.40420364664675,588.96,1142.33,494.6,0,0,2,0
Central India,Compute,520.0,660,291.2,99.572,2.3,130.24,1970-01-01 00:00:00.000000067,1970,1,1,722.3542857142857,230.1960137112966,648.3,562.94,856.94,0,0,2,0
Central India,Storage,842.92,1070,118.01,99.669,2.3,130.24,1970-01-01 00:00:00.000000067,1970,1,1,726.8642857142858,232.5276693110695,520.0,811.3499999999999,680.33,0,0,2,0
West Europe,Storage,955.31,1213,133.74,99.485,2.11,126.21,1970-01-01 00:00:00.000000061,1970,1,1,793.4399999999999,219.51825034227366,842.92,489.28,1135.79,0,0,2,0
East US,Compute,673.48,855,377.15,99.709,2.38,129.95,1970-01-01 00:00:00.000000067,1970,1,1,766.6071428571429,221.3118548349276,955.31,861.31,571.89,1,0,2,0
East US,Storage,1144.81,1453,160.27,99.524,2.38,129.95,1970-01-01 00:00:00.000000067,1970,1,1,767.6828571428571,223.4220805795078,673.48,1137.28,997.27,1,0,2,1
West Europe,Compute,566.39,719,317.18,99.689,2.28,129.98,1970-01-01 00:00:00.000000069,1970,1,1,764.4585714285714,226.57182050647634,1144.81,588.96,694.38,1,0,2,0
West Europe,Storage,980.05,1244,137.21,99.629,2.28,129.98,1970-01-01 00:00:00.000000069,1970,1,1,811.8514285714284,232.8350664761477,566.39,648.3,1142.33,1,0,2,0
Central India,Compute,470.66,597,263.57,99.737,2.13,126.1,1970-01-01 00:00:00.000000061,1970,1,1,804.8028571428571,243.63892927268952,980.05,520.0,562.94,1,0,2,0
Central India,Storage,814.12,1033,113.98,99.979,2.13,126.1,1970-01-01 00:00:00.000000061,1970,1,1,800.6885714285714,243.1306124581713,470.66,842.92,811.3499999999999,1,0,2,0
West Europe,Compute,600.26,762,336.14,99.798,2.21,126.83,1970-01-01 00:00:00.000000067,1970,1,1,749.9671428571429,242.53183679084856,814.12,955.31,489.28,2,0,2,0
East US,Storage,1148.61,1458,160.81,99.51,2.48,131.77,1970-01-01 00:00:00.000000060,1970,1,1,817.842857142857,280.99413028948237,600.26,673.48,861.31,2,0,2,1
East US,Compute,665.86,845,372.88,99.451,2.48,131.77,1970-01-01 00:00:00.000000060,1970,1,1,749.4214285714286,243.98327834973784,1148.61,1144.81,1137.28,2,0,2,0
Central India,Storage,823.8,1046,115.33,99.788,2.16,128.88,1970-01-01 00:00:00.000000065,1970,1,1,786.1942857142857,230.84374497750187,665.86,566.39,588.96,2,0,2,0
Central India,Compute,517.38,657,289.73,99.462,2.16,128.88,1970-01-01 00:00:00.000000065,1970,1,1,720.0985714285715,232.31931534195,823.8,980.05,648.3,2,0,2,0
West Europe,Storage,1003.36,1274,140.47,99.5,2.21,126.83,1970-01-01 00:00:00.000000067,1970,1,1,796.1985714285713,224.09542301056825,517.38,470.66,520.0,2,0,2,0
East US,Storage,1127.06,1431,157.79,99.644,2.39,128.64,1970-01-01 00:00:00.000000062,1970,1,1,840.9042857142857,257.0572091874448,1003.36,814.12,842.92,3,0,2,1
West Europe,Compute,599.12,760,335.51,99.758,2.29,130.42,1970-01-01 00:00:00.000000069,1970,1,1,840.7414285714285,257.2353771955795,1127.06,600.26,955.31,3,0,2,0
East US,Compute,687.54,873,385.02,99.827,2.39,128.64,1970-01-01 00:00:00.000000062,1970,1,1,774.8742857142857,221.86275508800026,599.12,1148.61,673.48,3,0,2,0
Central India,Compute,503.16,639,281.77,99.828,2.15,128.73,1970-01-01 00:00:00.000000062,1970,1,1,751.6314285714286,242.72804338934347,687.54,665.86,1144.81,3,0,2,0
Central India,Storage,838.34,1064,117.37,99.965,2.15,128.73,1970-01-01 00:00:00.000000062,1970,1,1,753.7085714285714,243.5095105212231,503.16,823.8,566.39,3,0,2,0
West Europe,Storage,992.58,1260,138.96,99.935,2.29,130.42,1970-01-01 00:00:00.000000069,1970,1,1,821.5942857142857,232.64076905944748,838.34,517.38,980.05,3,0,2,0
East US,Compute,687.14,872,384.8,99.635,2.25,127.56,1970-01-01 00:00:00.000000064,1970,1,1,776.4200000000001,221.9176018255422,992.58,1003.36,470.66,4,0,2,0
East US,Storage,1144.08,1452,160.17,99.808,2.25,127.56,1970-01-01 00:00:00.000000064,1970,1,1,778.8514285714288,226.44668801792088,687.14,1127.06,814.12,4,0,2,1
West Europe,Compute,590.8,750,330.85,99.415,2.23,126.68,1970-01-01 00:00:00.000000067,1970,1,1,777.6628571428571,227.56635645559751,1144.08,599.12,600.26,4,0,2,0
West Europe,Storage,999.58,1269,139.94,99.839,2.23,126.68,1970-01-01 00:00:00.000000067,1970,1,1,822.2399999999999,237.3232383620837,590.8,687.54,1148.61,4,0,2,0
Central India,Compute,511.34,649,286.35,99.817,2.11,131.33,1970-01-01 00:00:00.000000063,1970,1,1,823.4085714285713,235.50340460586153,999.58,503.16,665.86,4,0,2,0
Central India,Storage,866.04,1099,121.25,99.458,2.11,131.33,1970-01-01 00:00:00.000000063,1970,1,1,827.3657142857143,236.02824681643048,511.34,838.34,823.8,4,0,2,0
West Europe,Compute,603.03,765,337.7,99.682,2.41,127.81,1970-01-01 00:00:00.000000063,1970,1,1,771.7157142857143,236.50521304030062,866.04,992.58,517.38,5,1,2,0
East US,Compute,669.36,850,374.84,99.797,2.35,129.01,1970-01-01 00:00:00.000000061,1970,1,1,769.1757142857143,237.6575878483678,603.03,687.14,1003.36,5,1,2,0
East US,Storage,1119.08,1421,156.67,99.812,2.35,129.01,1970-01-01 00:00:00.000000061,1970,1,1,765.6042857142857,231.18436883846192,669.36,1144.08,1127.06,5,1,2,1
Central India,Compute,516.78,656,289.4,99.984,2.17,127.11,1970-01-01 00:00:00.000000062,1970,1,1,755.03,241.9543870925536,1119.08,590.8,599.12,5,1,2,0
Central India,Storage,831.02,1055,116.34,99.59,2.17,127.11,1970-01-01 00:00:00.000000062,1970,1,1,730.95,221.0438890808791,516.78,999.58,687.54,5,1,2,0
West Europe,Storage,968.9,1230,135.65,99.733,2.41,127.81,1970-01-01 00:00:00.000000063,1970,1,1,796.3157142857143,212.77739524811187,831.02,511.34,503.16,5,1,2,0
East US,Compute,651.11,826,364.62,99.967,2.5,127.07,1970-01-01 00:00:00.000000064,1970,1,1,765.6114285714286,216.51376818642643,968.9,866.04,838.34,6,1,2,0
East US,Storage,1154.72,1466,161.66,99.928,2.5,127.07,1970-01-01 00:00:00.000000064,1970,1,1,844.4242857142856,245.8867507517185,651.11,603.03,992.58,6,1,2,1
West Europe,Compute,604.72,767,338.64,99.651,2.15,128.33,1970-01-01 00:00:00.000000067,1970,1,1,835.1899999999999,254.61588762945058,1154.72,669.36,687.14,6,1,2,0
West Europe,Storage,1000.14,1270,140.02,99.971,2.15,128.33,1970-01-01 00:00:00.000000067,1970,1,1,818.1985714285714,235.78574712568778,604.72,1119.08,1144.08,6,1,2,0
Central India,Compute,506.94,643,283.89,99.404,2.48,129.39,1970-01-01 00:00:00.000000068,1970,1,1,816.7928571428572,237.90208845337176,1000.14,516.78,590.8,6,1,2,0
Central India,Storage,839.52,1066,117.53,99.402,2.48,129.39,1970-01-01 00:00:00.000000068,1970,1,1,818.0071428571428,238.008477490073,506.94,831.02,999.58,6,1,2,0
East US,Compute,674.11,856,377.5,99.934,2.21,130.41,1970-01-01 00:00:00.000000061,1970,1,1,775.8942857142857,232.88462679025847,839.52,968.9,511.34,0,0,2,0
East US,Storage,1113.65,1414,155.91,99.943,2.21,130.41,1970-01-01 00:00:00.000000061,1970,1,1,841.9714285714284,256.04556211922915,674.11,651.11,866.04,0,0,2,0
West Europe,Compute,591.53,751,331.26,99.493,2.13,126.28,1970-01-01 00:00:00.000000061,1970,1,1,761.5157142857144,228.38321806831175,1113.65,1154.72,603.03,0,0,2,0
West Europe,Storage,953.59,1211,133.5,99.597,2.13,126.28,1970-01-01 00:00:00.000000061,1970,1,1,811.3542857142858,226.52219117613592,591.53,604.72,669.36,0,0,2,0
Central India,Compute,487.22,618,272.84,99.811,2.44,129.05,1970-01-01 00:00:00.000000067,1970,1,1,738.0799999999999,237.94710938918064,953.59,1000.14,1119.08,0,0,2,0
Central India,Storage,845.59,1073,118.38,99.961,2.44,129.05,1970-01-01 00:00:00.000000067,1970,1,1,786.4585714285714,216.58803386679878,487.22,506.94,516.78,0,0,2,0
East US,Compute,678.4,861,379.91,99.609,2.26,126.26,1970-01-01 00:00:00.000000064,1970,1,1,763.4414285714287,218.56153827763396,845.59,839.52,831.02,1,0,2,0
East US,Storage,1117.83,1419,156.5,99.534,2.26,126.26,1970-01-01 00:00:00.000000064,1970,1,1,826.8299999999999,250.36615006825446,678.4,674.11,968.9,1,0,2,1
West Europe,Compute,568.03,721,318.1,99.932,2.37,126.5,1970-01-01 00:00:00.000000062,1970,1,1,748.8842857142857,230.31943092562716,1117.83,1113.65,651.11,1,0,2,0
West Europe,Storage,977.52,1241,136.85,99.47,2.37,126.5,1970-01-01 00:00:00.000000062,1970,1,1,804.0257142857142,232.56257945315394,568.03,591.53,1154.72,1,0,2,0
Central India,Compute,479.19,608,268.34,99.829,2.22,128.43,1970-01-01 00:00:00.000000068,1970,1,1,736.2542857142856,250.16998226919915,977.52,953.59,604.72,1,0,2,0
Central India,Storage,839.54,1066,117.54,99.45,2.22,128.43,1970-01-01 00:00:00.000000068,1970,1,1,786.5857142857143,225.98938565466136,479.19,487.22,1000.14,1,0,2,0
East US,Compute,676.13,858,378.63,99.988,2.34,131.92,1970-01-01 00:00:00.000000064,1970,1,1,762.3771428571429,227.68537837070136,839.54,845.59,506.94,2,0,2,0
East US,Storage,1126.84,1431,157.76,99.955,2.34,131.92,1970-01-01 00:00:00.000000064,1970,1,1,826.4399999999999,260.79891845378955,676.13,678.4,839.52,2,0,2,1
West Europe,Compute,590.5,749,330.68,99.856,2.18,127.01,1970-01-01 00:00:00.000000066,1970,1,1,751.1071428571429,237.74311456656213,1126.84,1117.83,674.11,2,0,2,0
West Europe,Storage,965.38,1226,135.15,99.838,2.18,127.01,1970-01-01 00:00:00.000000066,1970,1,1,807.8714285714285,234.15488438414465,590.5,568.03,1113.65,2,0,2,0
Central India,Compute,507.76,644,284.34,99.792,2.27,127.61,1970-01-01 00:00:00.000000063,1970,1,1,740.7628571428571,244.5173369936704,965.38,977.52,591.53,2,0,2,0
Central India,Storage,857.36,1088,120.03,99.828,2.27,127.61,1970-01-01 00:00:00.000000063,1970,1,1,794.7871428571428,217.36165659366574,507.76,479.19,953.59,2,0,2,0
West Europe,Compute,581.34,738,325.55,99.693,2.37,128.16,1970-01-01 00:00:00.000000062,1970,1,1,757.9014285714285,230.03967472507648,857.36,839.54,487.22,3,0,2,0
East US,Storage,1165.71,1480,163.2,99.603,2.18,129.66,1970-01-01 00:00:00.000000069,1970,1,1,827.8414285714285,271.6890228691965,581.34,676.13,845.59,3,0,2,1
East US,Compute,667.6,847,373.86,99.802,2.18,129.66,1970-01-01 00:00:00.000000069,1970,1,1,762.2357142857143,241.1907793882359,1165.71,1126.84,678.4,3,0,2,0
West Europe,Storage,966.72,1227,135.34,99.863,2.37,128.16,1970-01-01 00:00:00.000000062,1970,1,1,815.9814285714285,238.44580351577898,667.6,590.5,1117.83,3,0,2,0
Central India,Storage,864.18,1097,120.99,99.928,2.34,130.95,1970-01-01 00:00:00.000000064,1970,1,1,801.5242857142857,230.82407210233634,966.72,965.38,568.03,3,0,2,0
Central India,Compute,519.2,659,290.75,99.431,2.34,130.95,1970-01-01 00:00:00.000000064,1970,1,1,803.1585714285715,228.42554005106092,864.18,507.76,977.52,3,0,2,0
East US,Compute,811.3499999999999,851,375.39,99.737,2.18,125.515,1970-01-01 00:00:00.000000067,1970,1,1,796.5857142857142,227.26498908081857,519.2,857.36,479.19,4,0,2,0
East US,Storage,1135.18,1441,158.92,99.748,2.39,126.03,1970-01-01 00:00:00.000000067,1970,1,1,875.7057142857144,236.07618952766992,811.3499999999999,581.34,839.54,4,0,2,1
West Europe,Compute,573.12,727,320.95,99.813,2.39,131.23,1970-01-01 00:00:00.000000069,1970,1,1,791.05,220.4848077154822,1135.18,1165.71,676.13,4,0,2,0
West Europe,Storage,990.28,1257,138.64,99.713,2.39,131.23,1970-01-01 00:00:00.000000069,1970,1,1,837.1471428571429,224.07564457226462,573.12,667.6,1126.84,4,0,2,0
Central India,Compute,485.06,616,271.64,99.767,2.26,131.31,1970-01-01 00:00:00.000000060,1970,1,1,768.3385714285714,250.0977346577779,990.28,966.72,590.5,4,0,2,0
Central India,Storage,840.19,1067,117.63,99.433,2.26,131.31,1970-01-01 00:00:00.000000060,1970,1,1,764.9114285714287,248.7261186143351,485.06,864.18,965.38,4,0,2,0
East US,Compute,653.68,830,366.06,99.603,2.5,130.29,1970-01-01 00:00:00.000000065,1970,1,1,784.1228571428571,231.15754517314818,840.19,519.2,507.76,5,1,2,0
East US,Storage,1158.46,1471,162.18,99.977,2.5,130.29,1970-01-01 00:00:00.000000065,1970,1,1,833.71,271.654698161716,653.68,811.3499999999999,857.36,5,1,2,1
West Europe,Compute,589.38,748,330.05,99.776,2.48,131.72,1970-01-01 00:00:00.000000061,1970,1,1,755.7385714285714,248.00330390464353,1158.46,1135.18,581.34,5,1,2,0
West Europe,Storage,956.49,1214,133.91,99.89,2.48,131.72,1970-01-01 00:00:00.000000061,1970,1,1,810.5057142857142,243.23834208838153,589.38,573.12,1165.71,5,1,2,0
Central India,Compute,523.46,664,293.13,99.491,2.24,127.06,1970-01-01 00:00:00.000000068,1970,1,1,743.8171428571429,249.64449247642034,956.49,990.28,667.6,5,1,2,0
Central India,Storage,852.31,1082,119.32,99.409,2.24,127.06,1970-01-01 00:00:00.000000068,1970,1,1,796.2814285714286,223.4137297652471,523.46,485.06,966.72,5,1,2,0
East US,Storage,1132.28,1437,158.52,99.888,2.27,131.18,1970-01-01 00:00:00.000000061,1970,1,1,838.0085714285715,257.6370716355704,852.31,840.19,864.18,6,1,2,1
West Europe,Compute,588.41,747,329.51,99.876,2.28,129.52,1970-01-01 00:00:00.000000064,1970,1,1,828.6842857142857,266.45043084078094,1132.28,653.68,519.2,6,1,2,0
East US,Compute,668.07,848,374.12,99.614,2.27,131.18,1970-01-01 00:00:00.000000061,1970,1,1,758.6285714285714,226.81317491337583,588.41,1158.46,811.3499999999999,6,1,2,0
Central India,Compute,482.08,612,269.97,99.963,2.25,131.55,1970-01-01 00:00:00.000000066,1970,1,1,743.3000000000001,243.19216530691654,668.07,589.38,1135.18,6,1,2,0
Central India,Storage,849.37,1078,118.91,99.833,2.25,131.55,1970-01-01 00:00:00.000000066,1970,1,1,727.9971428571429,230.58483700612848,482.08,956.49,573.12,6,1,2,0
West Europe,Storage,965.24,1225,135.13,99.563,2.28,129.52,1970-01-01 00:00:00.000000064,1970,1,1,791.1085714285715,225.67807672497898,849.37,523.46,990.28,6,1,2,0
East US,Compute,648.56,823,363.2,99.506,2.22,128.94,1970-01-01 00:00:00.000000062,1970,1,1,762.0014285714286,229.5747757215913,965.24,852.31,485.06,0,0,2,0
East US,Storage,1137.42,1444,159.24,99.561,2.22,128.94,1970-01-01 00:00:00.000000062,1970,1,1,762.7357142857143,230.9605215079798,648.56,1132.28,840.19,0,0,2,1
West Europe,Compute,582.12,739,325.99,99.678,2.28,127.05,1970-01-01 00:00:00.000000063,1970,1,1,761.8371428571429,231.7626316380823,1137.42,588.41,653.68,0,0,2,0
West Europe,Storage,995.36,1264,139.35,99.476,2.28,127.05,1970-01-01 00:00:00.000000063,1970,1,1,808.5928571428573,242.46012543057316,582.12,668.07,1158.46,0,0,2,0
Central India,Compute,493.78,627,276.52,99.495,2.4,126.14,1970-01-01 00:00:00.000000063,1970,1,1,810.2642857142856,239.86051779156537,995.36,482.08,589.38,0,0,2,0
Central India,Storage,840.39,1067,117.65,99.505,2.4,126.14,1970-01-01 00:00:00.000000063,1970,1,1,808.9814285714285,239.64042149496706,493.78,849.37,956.49,0,0,2,0
East US,Compute,660.47,838,369.86,99.876,2.17,130.74,1970-01-01 00:00:00.000000065,1970,1,1,765.4428571428572,234.14199486026152,840.39,965.24,523.46,1,0,2,0
East US,Storage,1127.71,1432,157.88,99.662,2.17,130.74,1970-01-01 00:00:00.000000065,1970,1,1,833.8928571428571,262.58741577579303,660.47,648.56,852.31,1,0,2,1
West Europe,Compute,568.32,721,318.26,99.778,2.41,129.46,1970-01-01 00:00:00.000000062,1970,1,1,752.5928571428573,240.08515556737245,1127.71,1137.42,1132.28,1,0,2,0
West Europe,Storage,967.39,1228,135.43,99.771,2.41,129.46,1970-01-01 00:00:00.000000062,1970,1,1,807.6314285714286,238.64806678653844,568.32,582.12,588.41,1,0,2,0
Central India,Compute,481.41,611,269.59,99.667,2.36,128.82,1970-01-01 00:00:00.000000069,1970,1,1,734.21,250.05361405106697,967.39,995.36,668.07,1,0,2,0
Central India,Storage,861.31,1093,120.58,99.93,2.36,128.82,1970-01-01 00:00:00.000000069,1970,1,1,786.7142857142857,228.84193393819066,481.41,493.78,482.08,1,0,2,0
East US,Compute,681.25,865,381.5,99.849,2.43,126.87,1970-01-01 00:00:00.000000061,1970,1,1,763.9799999999999,230.51951594893913,861.31,840.39,849.37,2,0,2,0
East US,Storage,1104.5,1402,154.63,99.427,2.43,126.87,1970-01-01 00:00:00.000000061,1970,1,1,827.4128571428571,256.87511302279916,681.25,660.47,965.24,2,0,2,0
West Europe,Compute,600.08,762,336.05,99.979,2.32,127.74,1970-01-01 00:00:00.000000061,1970,1,1,752.0371428571428,230.08705162135792,1104.5,1127.71,648.56,2,0,2,0
West Europe,Storage,994.91,1263,139.29,99.954,2.32,127.74,1970-01-01 00:00:00.000000061,1970,1,1,812.9785714285715,229.81098758389558,600.08,568.32,1137.42,2,0,2,0
Central India,Compute,495.69,629,277.59,99.677,2.49,129.67,1970-01-01 00:00:00.000000062,1970,1,1,745.5928571428573,245.60192960115248,994.91,967.39,582.12,2,0,2,0
Central India,Storage,848.94,1078,118.85,99.424,2.49,129.67,1970-01-01 00:00:00.000000062,1970,1,1,798.0971428571429,217.37563369386478,495.69,481.41,995.36,2,0,2,0
East US,Compute,662.11,840,370.78,99.891,2.25,126.95,1970-01-01 00:00:00.000000068,1970,1,1,769.6400000000001,220.73399209606688,848.94,861.31,493.78,3,0,2,0
East US,Storage,1157.49,1470,162.05,99.595,2.25,126.95,1970-01-01 00:00:00.000000068,1970,1,1,837.6742857142857,259.02224929254834,662.11,681.25,840.39,3,0,2,1
West Europe,Compute,593.1,753,332.14,99.841,2.25,127.79,1970-01-01 00:00:00.000000069,1970,1,1,764.617142857143,242.83545538177918,1157.49,1104.5,660.47,3,0,2,0
West Europe,Storage,978.17,1242,136.94,99.534,2.25,127.79,1970-01-01 00:00:00.000000069,1970,1,1,818.63,242.18621643960876,593.1,600.08,1127.71,3,0,2,0
Central India,Compute,519.79,660,291.08,99.75,2.36,131.95,1970-01-01 00:00:00.000000069,1970,1,1,750.7557142857144,250.96721471519876,978.17,994.91,568.32,3,0,2,0
Central India,Storage,832.64,1057,116.57,99.954,2.36,131.95,1970-01-01 00:00:00.000000069,1970,1,1,798.8914285714285,224.84603839283477,519.79,495.69,967.39,3,0,2,0
East US,Compute,690.23,876,386.53,99.602,2.49,127.05,1970-01-01 00:00:00.000000062,1970,1,1,776.2185714285714,226.95024538641107,832.64,848.94,481.41,4,0,2,0
East US,Storage,1133.85,1439,158.74,99.619,2.49,127.05,1970-01-01 00:00:00.000000062,1970,1,1,843.6099999999999,255.64517186913503,690.23,662.11,861.31,4,0,2,1
West Europe,Compute,593.08,753,332.13,99.459,2.38,130.55,1970-01-01 00:00:00.000000069,1970,1,1,762.9799999999999,227.61918914420752,1133.85,1157.49,681.25,4,0,2,0
West Europe,Storage,994.22,1262,139.19,99.694,2.38,130.55,1970-01-01 00:00:00.000000069,1970,1,1,820.2828571428571,228.21421688947393,593.08,593.1,1104.5,4,0,2,0
Central India,Compute,502.6,638,281.45,99.549,2.29,127.01,1970-01-01 00:00:00.000000060,1970,1,1,752.3442857142857,243.64416477431044,994.22,978.17,600.08,4,0,2,0
Central India,Storage,859.01,1090,120.26,99.696,2.29,127.01,1970-01-01 00:00:00.000000060,1970,1,1,800.8042857142857,222.49807181614966,502.6,519.79,994.91,4,0,2,0
East US,Storage,1143.83,1452,160.14,99.511,2.12,131.52,1970-01-01 00:00:00.000000066,1970,1,1,845.26,258.1508945042277,859.01,832.64,495.69,5,1,2,1
West Europe,Compute,610.45,775,341.85,99.894,2.17,131.63,1970-01-01 00:00:00.000000068,1970,1,1,833.862857142857,267.71984023815355,1143.83,690.23,848.94,5,1,2,0
East US,Compute,684.72,869,383.44,99.529,2.12,131.52,1970-01-01 00:00:00.000000066,1970,1,1,769.7014285714286,235.7533883410492,610.45,1133.85,662.11,5,1,2,0
Central India,Compute,522.99,664,292.87,99.989,2.47,127.47,1970-01-01 00:00:00.000000066,1970,1,1,759.6885714285714,245.78024042007988,684.72,593.08,1157.49,5,1,2,0
Central India,Storage,834.52,1059,116.83,99.858,2.47,127.47,1970-01-01 00:00:00.000000066,1970,1,1,736.8742857142857,227.0825363061591,522.99,994.22,593.1,5,1,2,0
West Europe,Storage,969.45,1231,135.72,99.898,2.17,131.63,1970-01-01 00:00:00.000000068,1970,1,1,803.5671428571429,215.0466349976424,834.52,502.6,978.17,5,1,2,0
East US,Compute,645.11,819,361.26,99.982,2.18,127.22,1970-01-01 00:00:00.000000062,1970,1,1,773.0100000000001,220.97093104448493,969.45,859.01,519.79,6,1,2,0
East US,Storage,1130.96,1436,158.33,99.967,2.18,127.22,1970-01-01 00:00:00.000000062,1970,1,1,771.1714285714287,217.39594518056734,645.11,1143.83,832.64,6,1,2,1
West Europe,Compute,589.74,748,330.25,99.676,2.26,129.98,1970-01-01 00:00:00.000000066,1970,1,1,768.2128571428572,220.07222130581604,1130.96,610.45,690.23,6,1,2,0
West Europe,Storage,963.86,1224,134.94,99.475,2.26,129.98,1970-01-01 00:00:00.000000066,1970,1,1,808.09,227.58373448030005,589.74,684.72,1133.85,6,1,2,0
Central India,Compute,502.45,638,281.37,99.598,2.48,128.74,1970-01-01 00:00:00.000000061,1970,1,1,805.1557142857142,231.9625208848141,963.86,522.99,593.08,6,1,2,0
Central India,Storage,825.85,1048,115.62,99.523,2.48,128.74,1970-01-01 00:00:00.000000061,1970,1,1,803.9171428571428,231.80268920745775,502.45,834.52,994.22,6,1,2,0
West Europe,Compute,563.8,716,315.73,99.652,2.45,130.11,1970-01-01 00:00:00.000000069,1970,1,1,745.9671428571429,234.21593254333237,825.85,969.45,502.6,0,0,2,0
East US,Storage,1145.26,1454,160.34,99.659,2.31,127.23,1970-01-01 00:00:00.000000061,1970,1,1,817.4171428571428,271.6215269275907,563.8,645.11,859.01,0,0,2,1
East US,Compute,651.7,827,364.95,99.909,2.31,127.23,1970-01-01 00:00:00.000000061,1970,1,1,748.9514285714287,237.7006847857595,1145.26,1130.96,1143.83,0,0,2,0
Central India,Storage,873.36,1109,122.27,99.562,2.32,128.34,1970-01-01 00:00:00.000000066,1970,1,1,789.4685714285714,230.08963285558704,651.7,589.74,610.45,0,0,2,0
Central India,Compute,509.89,647,285.54,99.625,2.32,128.34,1970-01-01 00:00:00.000000066,1970,1,1,724.6157142857144,236.62839734184794,873.36,963.86,684.72,0,0,2,0
West Europe,Storage,1013.74,1287,141.92,99.795,2.45,130.11,1970-01-01 00:00:00.000000069,1970,1,1,797.657142857143,235.530566502827,509.89,502.45,522.99,0,0,2,0
West Europe,Compute,573.92,728,321.4,99.899,2.47,128.29,1970-01-01 00:00:00.000000061,1970,1,1,761.6671428571428,249.34728049544896,1013.74,825.85,834.52,1,0,2,0
East US,Compute,694.07,881,388.68,99.86,2.19,127.8,1970-01-01 00:00:00.000000068,1970,1,1,780.2771428571428,236.6565868309522,573.92,563.8,969.45,1,0,2,0
East US,Storage,1153.43,1464,161.48,99.68,2.19,127.8,1970-01-01 00:00:00.000000068,1970,1,1,781.4442857142858,238.7673462359777,694.07,1145.26,645.11,1,0,2,1
Central India,Compute,481.61,611,269.7,99.899,2.29,126.88,1970-01-01 00:00:00.000000061,1970,1,1,757.1457142857142,261.7228651874052,1153.43,651.7,1130.96,1,0,2,0
Central India,Storage,832.72,1057,116.58,99.764,2.29,126.88,1970-01-01 00:00:00.000000061,1970,1,1,751.34,259.15340283314816,481.61,873.36,589.74,1,0,2,0
West Europe,Storage,978.33,1242,136.97,99.908,2.47,128.29,1970-01-01 00:00:00.000000061,1970,1,1,818.26,246.59050738690863,832.72,509.89,963.86,1,0,2,0
East US,Compute,667.14,847,373.6,99.486,2.27,131.35,1970-01-01 00:00:00.000000062,1970,1,1,768.7457142857144,235.3382114360196,978.33,1013.74,502.45,2,0,2,0
